timestamp,open,high,low,close,volume,symbol,log_returns,realized_vol
2025-09-08 13:00:00,112037.6,112338.2,111897.6,111903.0,37.20408201,BTC/USD,-0.0012021046313951886,0.15441712281020176
2025-09-08 14:00:00,111903.1,112720.7,111898.4,112607.5,44.74216111,BTC/USD,0.006275896337465313,0.1909147299252013
2025-09-08 15:00:00,112607.5,112864.4,112550.0,112590.0,60.49731075,BTC/USD,-0.0001554191324080281,0.18994332324754307
2025-09-08 16:00:00,112590.0,112619.7,112344.9,112396.7,48.44253646,BTC/USD,-0.0017183242170499546,0.19252095614697276
2025-09-08 17:00:00,112396.7,112500.0,112160.8,112201.3,47.70754236,BTC/USD,-0.0017399981237526771,0.19082555628535738
2025-09-08 18:00:00,112201.3,112479.1,112201.2,112479.0,52.79331296,BTC/USD,0.0024719580791810244,0.194625226030082
2025-09-08 19:00:00,112479.1,112479.1,112014.5,112014.8,24.71309548,BTC/USD,-0.004135532131278424,0.21268043326349279
2025-09-08 20:00:00,112015.1,112127.8,111921.5,112022.5,41.44167884,BTC/USD,6.873855383034949e-05,0.21222795733448033
2025-09-08 21:00:00,112022.5,112329.9,111955.8,112329.8,23.19886328,BTC/USD,0.002739443207660116,0.21184162207160762
2025-09-08 22:00:00,112329.9,112431.9,112285.4,112285.5,12.59587893,BTC/USD,-0.000394452208504033,0.2119637639954229
2025-09-08 23:00:00,112285.5,112285.5,112050.0,112050.1,10.12998501,BTC/USD,-0.002098642269864075,0.21637836391499002
2025-09-09 00:00:00,112050.1,112050.5,111500.0,111680.1,37.32147256,BTC/USD,-0.003307558276127334,0.22008456188790768
2025-09-09 01:00:00,111680.1,111700.8,111352.7,111422.4,27.9418868,BTC/USD,-0.0023101499499792845,0.2256978026071629
2025-09-09 02:00:00,111422.4,111430.8,111196.8,111304.6,15.88635907,BTC/USD,-0.0010577973122630256,0.22053092061139196
2025-09-09 03:00:00,111304.7,111743.0,111262.6,111739.8,15.79338261,BTC/USD,0.0039023669931693003,0.23068439994439696
2025-09-09 04:00:00,111739.9,112022.5,111678.0,112012.9,22.7778911,BTC/USD,0.00244108907391921,0.2331316920092801
2025-09-09 05:00:00,112012.9,112244.8,111912.4,112237.9,19.86452443,BTC/USD,0.0020066824778509126,0.23510096252596813
2025-09-09 06:00:00,112237.9,113100.3,112218.8,113017.4,114.49060139,BTC/USD,0.00692106344733625,0.26516402590732474
2025-09-09 07:00:00,113017.4,113200.0,112817.4,113010.3,61.65071198,BTC/USD,-6.28241582984962e-05,0.26514703108856685
